CanonicalEventId,TimestampedScreenshotPath,TimestampedScreenshotFileName,HtmlMediaPath,HtmlMediaFileName,PhotosFolderPath,MessageAttachmentsPhotosPath,SHA256,SizeBytes,Dimensions,SameHashMatch,SameTimestampMatch,SameContentPossible,Notes
CE-083,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.44.52ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.44.52ΓÇ»PM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-25 at 10.44.52ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.44.52ΓÇ»PM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.44.52ΓÇ»PM.jpeg,E748808C10DA9E796B421BE3D164723F0AF02ED93F55F3271118E1E1077ABBC2,152909,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-084,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.47.08ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.47.08ΓÇ»PM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-25 at 10.47.08ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.47.08ΓÇ»PM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.47.08ΓÇ»PM.jpeg,B9A5250D08DE81863C7D554688A78574F9E4B9D8A1E44848A90152A385262CB7,209043,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-085,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.49.04ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.49.04ΓÇ»PM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-25 at 10.49.04ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.49.04ΓÇ»PM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.49.04ΓÇ»PM.jpeg,F5EACC5BC082652E6E37EBDDBC6227C94F43DE51A3429FF3D68EB878001531DA,242265,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-086,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.51.08ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.51.08ΓÇ»PM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-25 at 10.51.08ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.51.08ΓÇ»PM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.51.08ΓÇ»PM.jpeg,19D7992063DDEC8E9A65B14598CC4C436C1605DF79833EA453B2F53CD8F7AD01,590553,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-087,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.54.08ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.54.08ΓÇ»PM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-25 at 10.54.08ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.54.08ΓÇ»PM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.54.08ΓÇ»PM.jpeg,4FA28AB51D08279367B37A2C1B0A5D9CE3CAFE1D7F14AC7B33AA0D393184AE5B,230833,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-088,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.54.37ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.54.37ΓÇ»PM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-25 at 10.54.37ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 10.54.37ΓÇ»PM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 10.54.37ΓÇ»PM.jpeg,2E3426BB1210CB53266A0C05BCC4CABA3FCCB3B3414CE3559ADBBC2BA35052BC,226624,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-089,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 11.05.37ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 11.05.37ΓÇ»PM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-25 at 11.05.37ΓÇ»PM.jpeg,Screenshot 2024-04-25 at 11.05.37ΓÇ»PM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-25 at 11.05.37ΓÇ»PM.jpeg,63BC779C1C574069D854ACF6EB0F357B4681552B452E4A52D0A47AC59FEC2262,319989,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-090,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.09.57ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.09.57ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.09.57ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.09.57ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.09.57ΓÇ»AM.jpeg,FA2BE8BF9D66E9AB393863797D9E308C57A1056B3B58E9C7F6927682B81F5E44,418804,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-091,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.11.07ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.11.07ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.11.07ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.11.07ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.11.07ΓÇ»AM.jpeg,7F7264EACA2554F063A5967E8A1942FC48627BE0FFB881FE933545D706E80544,303472,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-092,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.11.46ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.11.46ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.11.46ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.11.46ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.11.46ΓÇ»AM.jpeg,6535252F3673E79EA686A973C4C9776EE71A544FDC873ADFEE234E8093F8D1CB,318930,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-093,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.13.25ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.13.25ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.13.25ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.13.25ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.13.25ΓÇ»AM.jpeg,E1828DE6993A7AA8D017FB937029EF285856DFCCAAC9C9C53CD8550C2FF2C72D,347222,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-094,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.14.13ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.14.13ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.14.13ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.14.13ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.14.13ΓÇ»AM.jpeg,851402C082F2FB4BC4499F334FEE6AF2E1E4FF37D63538DDE4A0BB7F38D95A44,322153,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-095,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.15.30ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.15.30ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.15.30ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.15.30ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.15.30ΓÇ»AM.jpeg,706E18E5452497D066C96BD637CE678000B40FB1C59D3885F187DB0DB0850CBC,320463,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-096,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.17.32ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.17.32ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.17.32ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.17.32ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.17.32ΓÇ»AM.jpeg,E735E72F9CC8A2690B72C6189FBF80DA05160EA37A892B8366BD781B6673A01E,402744,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-097,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.17.59ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.17.59ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.17.59ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.17.59ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.17.59ΓÇ»AM.jpeg,0C75961EEEED72A08BAC2D0AB1DF526C070292E22577268C546217B1CE924F75,439997,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-098,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.18.18ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.18.18ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.18.18ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.18.18ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.18.18ΓÇ»AM.jpeg,A447C58AB6673F833665FE5A978C62EED681BD0E867C21AFF74ED1550496D4FC,430508,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-099,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.18.40ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.18.40ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.18.40ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.18.40ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.18.40ΓÇ»AM.jpeg,F2494ED3E4EB84240D3F5084B9EDAB342C646536EF7AB0D15E5862646DDCEEA6,442117,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-100,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.24.27ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.24.27ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.24.27ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.24.27ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.24.27ΓÇ»AM.jpeg,09CB5CE7A4AE7F762F6A88658C58D2E42F35F45BD85111EC9827B6F141C6BA26,411777,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
CE-101,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.25.25ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.25.25ΓÇ»AM.jpeg,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Messages\HTML\media\Screenshot 2024-04-26 at 6.25.25ΓÇ»AM.jpeg,Screenshot 2024-04-26 at 6.25.25ΓÇ»AM.jpeg,,C:\Users\thoma\Documents\Cyber Crimes\Hurd Evidence 2024-05-08\Hurd Evidence 2024-05-08\Message Attachments\Photos\Screenshot 2024-04-26 at 6.25.25ΓÇ»AM.jpeg,01AA4F26CD60520C4839C86F11891487BDC050D3F6E76DEFA70DEEBE0DDBA752,145759,1170 x 2532,Yes,Unknown,Yes - same SHA256,Do not assume either timestamped screenshot filename or HTML/media filename was the native iPhone attachment filename without sms.db confirmation.
