CanonicalEventId,PrimaryExhibitNumber,EventType,CaptureTimestamp,TextedTimestamp,ElapsedSeconds,ConversationContact,ImagePathScanned,FileName,FileSize,SHA256,ReadableAsImage,ImageFormat,Width,Height,Dimensions,DPI,DPIX,DPIY,DeviceDimensionAssessment,DeviceMetadataPlainEnglish,EXIF_Make,EXIF_Model,EXIF_Software,EXIF_DateTimeOriginal,EXIF_DateTimeDigitized,EXIF_DateTime,EXIF_Orientation,EXIF_AllRelevant,MetadataError
CE-091,EX-088,Screenshot transmission,2024-04-26 06:11:07,2024/04/26 06:11:24,17,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-091_Screenshot_2024-04-26_at_6.11.07_AM.jpeg,CE-091_Screenshot_2024-04-26_at_6.11.07_AM.jpeg,303472,7F7264EACA2554F063A5967E8A1942FC48627BE0FFB881FE933545D706E80544,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-092,EX-089,Screenshot transmission,2024-04-26 06:11:46,2024/04/26 06:11:58,12,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-092_Screenshot_2024-04-26_at_6.11.46_AM.jpeg,CE-092_Screenshot_2024-04-26_at_6.11.46_AM.jpeg,318930,6535252F3673E79EA686A973C4C9776EE71A544FDC873ADFEE234E8093F8D1CB,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-093,EX-090,Screenshot transmission,2024-04-26 06:13:25,2024/04/26 06:13:39,14,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-093_Screenshot_2024-04-26_at_6.13.25_AM.jpeg,CE-093_Screenshot_2024-04-26_at_6.13.25_AM.jpeg,347222,E1828DE6993A7AA8D017FB937029EF285856DFCCAAC9C9C53CD8550C2FF2C72D,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-094,EX-091,Screenshot transmission,2024-04-26 06:14:13,2024/04/26 06:14:25,12,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-094_Screenshot_2024-04-26_at_6.14.13_AM.jpeg,CE-094_Screenshot_2024-04-26_at_6.14.13_AM.jpeg,322153,851402C082F2FB4BC4499F334FEE6AF2E1E4FF37D63538DDE4A0BB7F38D95A44,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-095,EX-092,Screenshot transmission,2024-04-26 06:15:30,2024/04/26 06:15:38,8,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-095_Screenshot_2024-04-26_at_6.15.30_AM.jpeg,CE-095_Screenshot_2024-04-26_at_6.15.30_AM.jpeg,320463,706E18E5452497D066C96BD637CE678000B40FB1C59D3885F187DB0DB0850CBC,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-096,EX-093,Screenshot transmission,2024-04-26 06:17:32,2024/04/26 06:17:50,18,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-096_Screenshot_2024-04-26_at_6.17.32_AM.jpeg,CE-096_Screenshot_2024-04-26_at_6.17.32_AM.jpeg,402744,E735E72F9CC8A2690B72C6189FBF80DA05160EA37A892B8366BD781B6673A01E,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-097,EX-094,Screenshot transmission,2024-04-26 06:17:59,2024/04/26 06:18:09,10,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-097_Screenshot_2024-04-26_at_6.17.59_AM.jpeg,CE-097_Screenshot_2024-04-26_at_6.17.59_AM.jpeg,439997,0C75961EEEED72A08BAC2D0AB1DF526C070292E22577268C546217B1CE924F75,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-098,EX-095,Screenshot transmission,2024-04-26 06:18:18,2024/04/26 06:18:27,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-098_Screenshot_2024-04-26_at_6.18.18_AM.jpeg,CE-098_Screenshot_2024-04-26_at_6.18.18_AM.jpeg,430508,A447C58AB6673F833665FE5A978C62EED681BD0E867C21AFF74ED1550496D4FC,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-099,EX-096,Screenshot transmission,2024-04-26 06:18:40,2024/04/26 06:18:51,11,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-099_Screenshot_2024-04-26_at_6.18.40_AM.jpeg,CE-099_Screenshot_2024-04-26_at_6.18.40_AM.jpeg,442117,F2494ED3E4EB84240D3F5084B9EDAB342C646536EF7AB0D15E5862646DDCEEA6,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-100,EX-097,Screenshot transmission,2024-04-26 06:24:27,2024/04/26 06:24:37,10,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-100_Screenshot_2024-04-26_at_6.24.27_AM.jpeg,CE-100_Screenshot_2024-04-26_at_6.24.27_AM.jpeg,411777,09CB5CE7A4AE7F762F6A88658C58D2E42F35F45BD85111EC9827B6F141C6BA26,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-101,EX-098,Screenshot transmission,2024-04-26 06:25:25,2024/04/26 06:25:33,8,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-101_Screenshot_2024-04-26_at_6.25.25_AM.jpeg,CE-101_Screenshot_2024-04-26_at_6.25.25_AM.jpeg,145759,01AA4F26CD60520C4839C86F11891487BDC050D3F6E76DEFA70DEEBE0DDBA752,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-102,EX-201,PDF/document transmission,,2024/04/25 12:54:20,,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-102_FILE_5531.pdf,CE-102_FILE_5531.pdf,112934,46FC44791F9A050C9F711BCE1732DB6E29AD5BB76D853C48B795E931E807D331,No,,,,,,,,Not an image / no dimensions,"The file does not match the Elijah iPhone reference dimensions, or dimensions were not available.",,,,,,,,,cannot identify image file 'C:\\Users\\thoma\\Documents\\Cyber Crimes Tools\\Takeout Extracted\\_forensic_outputs\\Case_Presentation_Dark\\Integrated_Takeout_With_Images\\media\\CE-102_FILE_5531.pdf'
